0.116851874936	1.45592338675e-05
0.246858008819	4.69477703035e-05
0.407269331157	9.32336574146e-05
0.57175863066	0.000141984504672
0.737290474891	0.00019136859635
0.903030253215	0.000240873558068
1.04372013482	0.00027868959424
1.16272400676	0.000306639416334
1.30542171283	0.000335268702871
1.40984015079	0.000352900648972
1.52117967876	0.000367929811065
1.65286243065	0.00259838495706
1.75897180334	0.0144075961352
1.8990822827	0.0455101442251
2.05573847347	0.101447158754
2.20446768233	0.178643354451
2.34155871452	0.27577751837
2.46460786089	0.391059728392
2.57054030488	0.521188420499
2.65815687009	0.66438960641
2.72567478692	0.818162219599
2.77137373184	0.979733297138
2.79441366406	1.14608055435
2.79429858202	1.31389464921
2.77163982565	1.47959433764
2.72626345503	1.64161705909
2.65993138616	1.79558284715
2.57348160077	1.93917304379
2.46785814442	2.06974524712
2.3452069029	2.1845850421
2.20787479143	2.28139807878
2.05854060639	2.35834618671
1.89999089512	2.4139728209
1.73530191826	2.44720892207
1.56760416418	2.45742120289
1.40009299956	2.44441144478
1.23597805814	2.40843546482
1.07838583188	2.3501712506
0.930336857169	2.2707384238
0.794653982419	2.17165361697
0.673928246965	2.05480775299
0.572992951944	1.92591026831
0.487587325518	1.78204189583
0.421741486703	1.62786491388
0.377083671962	1.4663495462
0.354724558673	1.29973452881
0.355570786837	1.13169506523
0.372135845984	0.966700803014
0.377542425575	0.799315078769
0.361051186185	0.632381783348
0.321659117812	0.46909034183
0.260135890342	0.312782314997
0.177614403219	0.166417020933
0.0757055020747	0.0328458476704
-0.029958431935	-0.0932563295586
-0.137038674442	-0.219976352617
-0.244087712992	-0.346637909823
-0.351135867825	-0.473297222339
-0.454687908282	-0.600811902054
-0.544267421005	-0.741810558718
-0.614258103766	-0.894739775774
-0.662385587924	-1.05579949202
-0.687840112402	-1.22184909924
-0.690155304557	-1.38987555758
-0.669291759215	-1.55658933356
-0.625657978233	-1.71883384997
-0.560072400795	-1.87352390075
-0.473795650098	-2.0176862207
-0.368467008799	-2.14857982197
-0.246103281676	-2.26369787806
-0.109039066511	-2.36084514008
0.0401063410182	-2.43816809221
0.198479484819	-2.49418687456
0.363068464974	-2.52784464231
0.530730466712	-2.53849852292
0.698254532519	-2.52593551031
0.862452560248	-2.49040166445
1.02019224131	-2.43257856764
1.16845690389	-2.35357149821
1.29960437773	-2.25855165156
1.40182566762	-2.16194835191
1.47297970508	-2.07796002789
1.54724198698	-1.97088106418
1.61310931997	-1.87217340669
1.6715011405	-1.78464479246
1.73763871106	-1.68549790525
1.80713335725	-1.58130501479
1.89564132852	-1.44859991499
1.98655352978	-1.31228899107
2.07832020179	-1.17469689023
2.17027809528	-1.03681807179
2.26228141407	-0.898871141034
2.35429508076	-0.760908694811
2.44631043076	-0.622943725323
2.53816839621	-0.485255436838
2.63037160712	-0.347119704781
2.72243760217	-0.209199506799
2.81432975642	-0.0715060300301
2.90656159898	0.0667427236362
2.99861556018	0.204763019891
3.088756369	0.343958110471
3.16528259369	0.494741371577
3.21227393363	0.627141100135
3.23827124503	0.738460046302
3.25445203701	0.873959259178
3.25547883748	0.977682218009
3.24664698345	1.0822861496
3.22073323419	1.21644083542
3.19013107538	1.31680033529
3.13004264334	1.45550631867
3.04650851791	1.59605737977
2.94214079774	1.72704130758
2.82042877796	1.84271723455
2.68387020195	1.94055914487
2.53510470259	2.01865490448
2.3854938829	2.08961932008
2.23561313551	2.1604470493
2.085690333	2.23128632113
1.93574850404	2.30213414191
1.78580753601	2.37298153694
1.63586698696	2.44382873352
1.4859264376	2.51467592947
1.33347612677	2.58130659397
1.17278662979	2.62850685642
1.00670506357	2.65316327889
0.838622698591	2.65466553854
0.672032910599	2.63299469781
0.509992360458	2.58853425591
0.355651593194	2.5221689824
0.21192678466	2.43514343705
0.0788157867886	2.33111573294
-0.048997461121	2.22620676996
-0.177053529207	2.12093131613
-0.30515452507	2.01560928109
-0.430205514242	1.91272122947
-0.55824619727	1.80722765951
-0.686374752349	1.70166598829
-0.814222039275	1.59637521949
-0.942153271332	1.49098709273
